country,state,city,station,pollutant_id,pollutant_avg,KMeans,Agglo,DBSCAN,Anomaly
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",OZONE,75.0,0,3,-1,1
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",PM2.5,27.0,2,1,-1,1
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",NO2,49.029335912314636,0,3,8,1
India,Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",SO2,28.0,2,1,-1,1
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",NO2,48.0,0,3,-1,1
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",NH3,3.0,2,1,-1,1
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",PM10,82.0,4,2,-1,1
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",PM10,53.0,0,2,-1,1
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",CO,22.0,2,1,-1,1
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",NH3,6.0,2,1,-1,1
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",PM10,111.0,3,4,-1,1
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",PM2.5,49.029335912314636,0,3,-1,1
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",CO,82.0,0,2,-1,1
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",NH3,3.0,2,1,-1,1
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",SO2,15.0,2,1,-1,1
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",OZONE,32.0,0,3,-1,1
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",NH3,12.0,2,1,-1,1
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",PM2.5,61.0,0,3,-1,1
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",SO2,20.0,2,1,-1,1
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",NO2,67.0,0,2,-1,1
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",SO2,35.0,0,3,-1,1
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",OZONE,17.0,0,3,-1,1
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",NO2,53.0,0,3,-1,1
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",SO2,8.0,2,1,-1,1
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",CO,5.0,2,1,-1,1
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",SO2,17.0,2,3,-1,1
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",SO2,24.0,2,1,-1,1
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",PM2.5,184.0,1,0,-1,1
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",NH3,2.0,2,1,-1,1
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",CO,77.0,0,2,-1,1
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",SO2,49.029335912314636,0,3,9,1
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",OZONE,46.0,0,3,-1,1
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",NO2,89.0,4,2,-1,1
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",CO,29.0,2,1,-1,1
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",PM2.5,106.0,3,4,-1,1
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",PM2.5,143.0,1,0,-1,1
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",NH3,2.0,2,1,-1,1
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",SO2,18.0,2,1,-1,1
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",CO,90.0,4,2,-1,1
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",SO2,18.0,2,1,-1,1
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",PM2.5,91.0,4,4,-1,1
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",SO2,17.0,2,1,-1,1
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",SO2,13.0,2,1,-1,1
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",PM2.5,94.0,4,2,-1,1
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",OZONE,32.0,0,3,-1,1
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",CO,50.0,0,3,-1,1
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",NO2,16.0,2,1,-1,1
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",SO2,14.0,2,1,-1,1
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",CO,31.0,0,3,-1,1
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",OZONE,48.0,0,3,-1,1
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",PM10,137.0,1,0,-1,1
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",NO2,39.0,2,1,-1,1
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",SO2,15.0,2,1,-1,1
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",CO,36.0,0,3,-1,1
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",PM10,176.0,1,0,-1,1
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",CO,11.0,2,1,-1,1
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",PM10,100.0,4,2,-1,1
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",NO2,15.0,2,1,-1,1
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",PM10,64.0,0,3,-1,1
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",NO2,5.0,2,1,-1,1
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",CO,15.0,2,1,-1,1
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",PM2.5,152.0,3,0,-1,1
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",NO2,44.0,0,3,-1,1
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",PM10,67.0,0,3,-1,1
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",NH3,1.0,2,1,-1,1
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",OZONE,29.0,4,4,-1,1
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",NO2,51.0,0,3,-1,1
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",PM2.5,59.0,0,3,-1,1
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",PM10,94.0,4,2,-1,1
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",NO2,42.0,0,3,-1,1
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",NO2,33.0,2,1,-1,1
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",PM10,92.0,4,2,-1,1
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",CO,23.0,2,1,-1,1
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",PM10,108.0,4,2,-1,1
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",CO,15.0,2,1,-1,1
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",OZONE,14.0,0,3,-1,1
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",PM2.5,193.0,1,0,-1,1
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",OZONE,8.0,2,1,-1,1
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",PM10,112.0,4,2,-1,1
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",CO,45.0,0,3,-1,1
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",NH3,4.0,2,1,-1,1
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",SO2,49.029335912314636,0,3,10,1
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",CO,44.0,0,3,-1,1
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",PM10,120.0,4,2,-1,1
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",OZONE,25.0,0,3,-1,1
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",NH3,5.0,2,1,-1,1
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",PM2.5,125.0,4,2,-1,1
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",PM2.5,47.0,0,3,-1,1
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",NO2,35.0,4,4,-1,1
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",SO2,49.029335912314636,0,3,11,1
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",PM2.5,176.0,1,0,-1,1
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",PM10,128.0,4,2,-1,1
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",NH3,3.0,2,1,-1,1
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",NO2,81.0,4,2,-1,1
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",NO2,76.0,0,2,-1,1
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",OZONE,4.0,2,1,-1,1
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",SO2,41.0,2,1,-1,1
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",PM2.5,102.0,3,4,-1,1
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",NO2,28.0,0,3,-1,1
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",SO2,22.0,0,3,-1,1
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",CO,81.0,4,2,-1,1
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",PM10,138.0,3,2,-1,1
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",PM10,108.0,4,2,-1,1
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",NO2,12.0,2,1,-1,1
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",PM10,117.0,4,2,-1,1
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",OZONE,33.0,0,3,-1,1
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",NH3,5.0,2,1,-1,1
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",OZONE,11.0,0,3,-1,1
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",PM2.5,198.0,1,0,-1,1
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",NH3,4.0,2,1,-1,1
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",SO2,5.0,2,1,-1,1
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",OZONE,38.0,0,3,-1,1
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",PM10,140.0,3,0,-1,1
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",SO2,77.0,0,2,-1,1
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",CO,106.0,4,4,-1,1
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",PM10,166.0,1,0,-1,1
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",NH3,12.0,2,1,-1,1
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",SO2,10.0,2,1,-1,1
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",NO2,42.0,0,3,-1,1
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",NH3,9.0,2,1,-1,1
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",CO,16.0,2,1,-1,1
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",PM10,49.029335912314636,0,3,10,1
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",NO2,14.0,2,1,-1,1
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",SO2,1.0,2,1,12,1
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",CO,13.0,2,1,-1,1
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",OZONE,12.0,0,4,-1,1
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",PM2.5,86.0,4,2,-1,1
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",CO,45.0,0,3,-1,1
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",OZONE,10.0,2,3,-1,1
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",PM10,121.0,4,2,-1,1
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",PM10,143.0,3,0,-1,1
India,Maharashtra,Pune,"Bhosari, Pune - IITM",PM10,129.0,4,4,-1,1
India,Maharashtra,Pune,"Bhosari, Pune - IITM",OZONE,25.0,3,4,-1,1
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",SO2,12.0,2,1,-1,1
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",CO,64.0,0,2,-1,1
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",PM10,123.0,4,2,-1,1
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",SO2,27.0,0,3,-1,1
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",CO,56.0,0,3,-1,1
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",OZONE,3.0,0,3,-1,1
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",PM10,125.0,4,2,-1,1
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",CO,76.0,0,2,-1,1
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",NO2,32.0,0,3,-1,1
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",OZONE,35.0,3,4,-1,1
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",PM10,118.0,4,2,-1,1
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",NO2,30.0,2,1,-1,1
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",PM10,49.029335912314636,0,3,-1,1
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",PM2.5,50.0,0,3,-1,1
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",NH3,3.0,2,1,-1,1
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",OZONE,10.0,0,3,-1,1
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",SO2,10.0,2,1,-1,1
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",OZONE,40.0,0,3,-1,1
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",PM10,141.0,4,2,-1,1
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",CO,37.0,0,3,-1,1
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",CO,38.0,0,3,-1,1
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",SO2,58.0,0,3,-1,1
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",OZONE,20.0,2,1,-1,1
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",CO,72.0,0,3,-1,1
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",PM2.5,71.0,4,2,-1,1
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",PM10,87.0,4,2,-1,1
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",OZONE,7.0,0,4,-1,1
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",PM2.5,126.0,3,0,-1,1
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",SO2,6.0,2,1,-1,1
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",CO,8.0,2,1,-1,1
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",SO2,105.0,4,2,-1,1
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",NO2,45.0,0,3,-1,1
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",CO,48.0,0,3,-1,1
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",NO2,8.0,2,1,-1,1
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",CO,6.0,2,1,-1,1
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",NH3,9.0,2,1,-1,1
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",NO2,16.0,2,1,-1,1
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",NH3,2.0,2,1,-1,1
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",OZONE,33.0,4,4,-1,1
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",NH3,7.0,2,1,-1,1
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",NH3,49.029335912314636,0,3,13,1
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",PM2.5,177.0,3,0,-1,1
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",PM2.5,110.0,3,4,-1,1
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",PM2.5,72.0,4,2,-1,1
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",SO2,21.0,2,1,-1,1
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",CO,14.0,2,1,-1,1
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",PM2.5,234.0,1,0,-1,1
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",SO2,12.0,2,1,-1,1
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",CO,57.0,0,3,-1,1
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",PM2.5,227.0,1,0,-1,1
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",NO2,18.0,2,1,-1,1
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",NH3,3.0,2,1,-1,1
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",NH3,49.029335912314636,0,3,13,1
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",PM2.5,35.0,0,3,-1,1
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",NH3,7.0,2,1,-1,1
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",SO2,31.0,0,3,-1,1
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",PM10,32.0,0,3,-1,1
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",CO,41.0,0,3,-1,1
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",CO,45.0,0,3,-1,1
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",OZONE,29.0,0,3,-1,1
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",NO2,28.0,2,1,-1,1
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",CO,70.0,0,2,-1,1
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",SO2,16.0,2,1,-1,1
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",CO,36.0,0,3,-1,1
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",CO,81.0,0,2,-1,1
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",SO2,6.0,2,1,-1,1
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",NO2,51.0,0,3,-1,1
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",PM10,75.0,4,2,-1,1
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",PM2.5,42.0,0,3,-1,1
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",PM10,66.0,4,2,-1,1
India,Punjab,Patiala,"Model Town, Patiala - PPCB",PM2.5,64.0,0,3,-1,1
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",SO2,8.0,2,1,-1,1
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",OZONE,41.0,0,3,-1,1
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",PM2.5,64.0,0,3,-1,1
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",CO,79.0,0,2,-1,1
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",NH3,3.0,2,1,-1,1
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",OZONE,38.0,0,3,-1,1
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",PM2.5,89.0,1,0,-1,1
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",NO2,33.0,0,3,-1,1
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",CO,88.0,4,2,-1,1
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",PM10,130.0,3,0,-1,1
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",NO2,24.0,0,3,-1,1
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",OZONE,28.0,0,3,-1,1
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",PM10,74.0,4,3,-1,1
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",OZONE,59.0,4,2,-1,1
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",NH3,10.0,2,1,-1,1
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",PM10,87.0,4,2,-1,1
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",OZONE,14.0,0,3,-1,1
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",NO2,49.029335912314636,0,3,14,1
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",NH3,49.029335912314636,0,3,14,1
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",CO,50.0,0,3,-1,1
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",PM10,104.0,4,2,-1,1
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",SO2,3.0,2,1,-1,1
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",NH3,7.0,2,1,-1,1
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",OZONE,37.0,0,3,-1,1
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",PM2.5,49.029335912314636,0,3,15,1
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",PM10,49.029335912314636,0,3,15,1
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",NH3,49.029335912314636,0,3,15,1
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",SO2,49.029335912314636,0,3,15,1
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",OZONE,26.0,2,1,-1,1
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",SO2,7.0,2,1,-1,1
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",CO,12.0,2,1,-1,1
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",PM2.5,35.0,0,3,-1,1
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",NH3,5.0,2,1,-1,1
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",PM2.5,44.0,0,3,-1,1
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",PM10,93.0,4,2,-1,1
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",CO,30.0,2,1,-1,1
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",PM10,86.0,4,4,-1,1
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",SO2,23.0,2,1,-1,1
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",PM2.5,77.0,4,4,-1,1
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",OZONE,42.0,0,3,-1,1
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",NH3,6.0,2,1,-1,1
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",OZONE,29.0,0,3,-1,1
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",PM2.5,56.0,4,4,-1,1
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",PM2.5,80.0,4,2,-1,1
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",PM10,95.0,4,2,-1,1
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",NO2,18.0,2,1,-1,1
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",PM10,66.0,0,3,-1,1
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",NO2,11.0,2,1,-1,1
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",CO,28.0,0,3,-1,1
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",PM10,134.0,1,0,-1,1
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",NH3,14.0,2,1,-1,1
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",SO2,6.0,2,1,-1,1
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",PM10,93.0,4,2,-1,1
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",NH3,6.0,2,1,-1,1
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",SO2,9.0,0,3,-1,1
